date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:39:56	152909/152909	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Aug%202024%2022:39:56%20GMT	https://vaperrzone.myshopify.com/cdn/shop/files/todos4800_75effd54-14e3-45a7-afee-9d7091d79204.jpg?v=1724366102&width=1445	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/files/todos4800_75effd54-14e3-45a7-afee-9d7091d792040a77.jpg	(from https://vaperrzone.myshopify.com/products/vaper-lychee-4800-caladas)
00:39:56	44172/44172	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Aug%202024%2022:10:44%20GMT	https://vaperrzone.myshopify.com/cdn/shop/files/vapermango.jpg?v=1724352047	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/files/vapermango4d73.jpg	(from https://vaperrzone.myshopify.com/products/vaper-4800-caladas)
00:39:57	2428/2428	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:1475ccd840a2dbbd97cc42b54e92bde9%22	https://vaperrzone.myshopify.com/products/vaper-4800-caladas.oembed	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/products/vaper-4800-caladas.oembed	(from https://vaperrzone.myshopify.com/products/vaper-4800-caladas)
00:39:57	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2022:39:57%20GMT	http://vaperrzone.myshopify.com/cdn/shop/files/vapermango.jpg?v=1724352047&width=1946	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/files/vapermango9d67.jpg	(from https://vaperrzone.myshopify.com/products/vaper-4800-caladas)
00:39:57	43460/43460	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Aug%202024%2022:10:48%20GMT	https://vaperrzone.myshopify.com/cdn/shop/files/vapermango.jpg?v=1724352047&width=1946	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/files/vapermango9d67.jpg	(from https://vaperrzone.myshopify.com/products/vaper-4800-caladas)
00:39:57	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2022:39:57%20GMT	http://vaperrzone.myshopify.com/cdn/shop/files/vapermango.jpg?v=1724352047&width=1445	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/files/vapermangob895.jpg	(from https://vaperrzone.myshopify.com/products/vaper-4800-caladas)
00:39:58	28588/28588	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Aug%202024%2022:10:50%20GMT	https://vaperrzone.myshopify.com/cdn/shop/files/vapermango.jpg?v=1724352047&width=1445	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/files/vapermangob895.jpg	(from https://vaperrzone.myshopify.com/products/vaper-4800-caladas)
00:39:58	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2022:39:58%20GMT	http://vaperrzone.myshopify.com/cdn/shop/files/melon.jpg?v=1724358521	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/files/melon8e21.jpg	(from https://vaperrzone.myshopify.com/products/vaper-melon-4800-caladas)
00:39:58	43694/43694	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Aug%202024%2022:10:52%20GMT	https://vaperrzone.myshopify.com/cdn/shop/files/melon.jpg?v=1724358521	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/files/melon8e21.jpg	(from https://vaperrzone.myshopify.com/products/vaper-melon-4800-caladas)
00:39:58	2437/2437	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:21b6380eb2cfadbc7e3dca479fc727df%22	https://vaperrzone.myshopify.com/products/vaper-melon-4800-caladas.oembed	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/products/vaper-melon-4800-caladas.oembed	(from https://vaperrzone.myshopify.com/products/vaper-melon-4800-caladas)
00:39:58	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2022:39:58%20GMT	http://vaperrzone.myshopify.com/cdn/shop/files/melon.jpg?v=1724358521&width=1946	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/files/melonb215.jpg	(from https://vaperrzone.myshopify.com/products/vaper-melon-4800-caladas)
00:39:59	41074/41074	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Aug%202024%2022:10:53%20GMT	https://vaperrzone.myshopify.com/cdn/shop/files/melon.jpg?v=1724358521&width=1946	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/files/melonb215.jpg	(from https://vaperrzone.myshopify.com/products/vaper-melon-4800-caladas)
00:39:59	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2022:39:59%20GMT	http://vaperrzone.myshopify.com/cdn/shop/files/melon.jpg?v=1724358521&width=1445	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/files/melon99c6.jpg	(from https://vaperrzone.myshopify.com/products/vaper-melon-4800-caladas)
00:39:59	26947/26947	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Aug%202024%2022:10:54%20GMT	https://vaperrzone.myshopify.com/cdn/shop/files/melon.jpg?v=1724358521&width=1445	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/files/melon99c6.jpg	(from https://vaperrzone.myshopify.com/products/vaper-melon-4800-caladas)
00:39:59	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2022:39:59%20GMT	http://vaperrzone.myshopify.com/cdn/shop/files/vapersandfia.jpg?v=1724358323	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/files/vapersandfia0523.jpg	(from https://vaperrzone.myshopify.com/products/vaper-sandia-4800-caladas)
00:40:00	46396/46396	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Aug%202024%2022:10:55%20GMT	https://vaperrzone.myshopify.com/cdn/shop/files/vapersandfia.jpg?v=1724358323	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/files/vapersandfia0523.jpg	(from https://vaperrzone.myshopify.com/products/vaper-sandia-4800-caladas)
00:40:00	2454/2454	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:ab09697e4c08a48fe2990a828341d37d%22	https://vaperrzone.myshopify.com/products/vaper-sandia-4800-caladas.oembed	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/products/vaper-sandia-4800-caladas.oembed	(from https://vaperrzone.myshopify.com/products/vaper-sandia-4800-caladas)
00:40:00	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2022:40:00%20GMT	http://vaperrzone.myshopify.com/cdn/shop/files/vapersandfia.jpg?v=1724358323&width=1946	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/files/vapersandfia1c13.jpg	(from https://vaperrzone.myshopify.com/products/vaper-sandia-4800-caladas)
00:40:00	45267/45267	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Aug%202024%2022:10:56%20GMT	https://vaperrzone.myshopify.com/cdn/shop/files/vapersandfia.jpg?v=1724358323&width=1946	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/files/vapersandfia1c13.jpg	(from https://vaperrzone.myshopify.com/products/vaper-sandia-4800-caladas)
00:40:00	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2022:40:00%20GMT	http://vaperrzone.myshopify.com/cdn/shop/files/vapersandfia.jpg?v=1724358323&width=1445	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/files/vapersandfia954b.jpg	(from https://vaperrzone.myshopify.com/products/vaper-sandia-4800-caladas)
00:40:01	29823/29823	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Aug%202024%2022:10:56%20GMT	https://vaperrzone.myshopify.com/cdn/shop/files/vapersandfia.jpg?v=1724358323&width=1445	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/files/vapersandfia954b.jpg	(from https://vaperrzone.myshopify.com/products/vaper-sandia-4800-caladas)
00:40:01	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2022:40:01%20GMT	http://vaperrzone.myshopify.com/cdn/shop/files/vaperuva.jpg?v=1724365662	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/files/vaperuva4274.jpg	(from https://vaperrzone.myshopify.com/products/vaper-uva-4800-caladas)
00:40:02	43114/43114	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Aug%202024%2022:40:02%20GMT	https://vaperrzone.myshopify.com/cdn/shop/files/vaperuva.jpg?v=1724365662	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/files/vaperuva4274.jpg	(from https://vaperrzone.myshopify.com/products/vaper-uva-4800-caladas)
00:40:02	2431/2431	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:1aefb059545764def89e0897101c3020%22	https://vaperrzone.myshopify.com/products/vaper-uva-4800-caladas.oembed	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/products/vaper-uva-4800-caladas.oembed	(from https://vaperrzone.myshopify.com/products/vaper-uva-4800-caladas)
00:40:02	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2022:40:02%20GMT	http://vaperrzone.myshopify.com/cdn/shop/files/vaperuva.jpg?v=1724365662&width=1946	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/files/vaperuva46e3.jpg	(from https://vaperrzone.myshopify.com/products/vaper-uva-4800-caladas)
00:40:03	40949/40949	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Aug%202024%2022:40:03%20GMT	https://vaperrzone.myshopify.com/cdn/shop/files/vaperuva.jpg?v=1724365662&width=1946	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/files/vaperuva46e3.jpg	(from https://vaperrzone.myshopify.com/products/vaper-uva-4800-caladas)
00:40:03	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2022:40:03%20GMT	http://vaperrzone.myshopify.com/cdn/shop/files/vaperuva.jpg?v=1724365662&width=1445	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/files/vaperuvaa6b0.jpg	(from https://vaperrzone.myshopify.com/products/vaper-uva-4800-caladas)
00:40:04	25905/25905	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Aug%202024%2022:40:04%20GMT	https://vaperrzone.myshopify.com/cdn/shop/files/vaperuva.jpg?v=1724365662&width=1445	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/files/vaperuvaa6b0.jpg	(from https://vaperrzone.myshopify.com/products/vaper-uva-4800-caladas)
00:40:04	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2022:40:04%20GMT	http://vaperrzone.myshopify.com/cdn/shopifycloud/shopify/assets/storefront/policy-3e4aa3c07a3a61780d16bc4b828d2fef9e1a20a44aae36e029a7b98e5ee5a4d0.css	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shopifycloud/shopify/assets/storefront/policy-3e4aa3c07a3a61780d16bc4b828d2fef9e1a20a44aae36e029a7b98e5ee5a4d0.css	(from https://vaperrzone.myshopify.com/policies/privacy-policy)
00:40:04	151/151	---MCZ	200	added ('OK')	text/css	date:Tue,%2014%20May%202024%2000:25:23%20GMT	https://vaperrzone.myshopify.com/cdn/shopifycloud/shopify/assets/storefront/policy-3e4aa3c07a3a61780d16bc4b828d2fef9e1a20a44aae36e029a7b98e5ee5a4d0.css	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shopifycloud/shopify/assets/storefront/policy-3e4aa3c07a3a61780d16bc4b828d2fef9e1a20a44aae36e029a7b98e5ee5a4d0.css	(from https://vaperrzone.myshopify.com/policies/privacy-policy)
00:40:05	60936/60936	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:0b2b51c1c8762d55809c7ba19a312ae7%22	https://vaperrzone.myshopify.com/policies/POST	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/policies/POST	(from https://vaperrzone.myshopify.com/policies/privacy-policy)
00:40:05	8443/8443	---MC-	200	added ('OK')	application/atom+xml	etag:W/%22cacheable:cc3f00d51e0575667a1e2eeb067580bb%22	https://vaperrzone.myshopify.com/collections/all.atom	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/collections/all.atom	(from https://vaperrzone.myshopify.com/collections/all)
00:40:05	60936/60936	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:0b2b51c1c8762d55809c7ba19a312ae7%22	https://vaperrzone.myshopify.com/collections/POST	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/collections/POST	(from https://vaperrzone.myshopify.com/collections/all)
00:40:05	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2022:40:05%20GMT	http://vaperrzone.myshopify.com/cdn/shop/t/2/assets/component-collection-hero.css?v=125511329265726850081724356542	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/t/2/assets/component-collection-hero93af.css	(from https://vaperrzone.myshopify.com/collections/all)
00:40:06	1973/1973	---MCZ	200	added ('OK')	text/css	date:Thu,%2022%20Aug%202024%2020:32:29%20GMT	https://vaperrzone.myshopify.com/cdn/shop/t/2/assets/component-collection-hero.css?v=125511329265726850081724356542	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/t/2/assets/component-collection-hero93af.css	(from https://vaperrzone.myshopify.com/collections/all)
00:40:06	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2022:40:06%20GMT	http://vaperrzone.myshopify.com/cdn/shop/t/2/assets/component-facets.css?v=150625133492632618911724356542	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/t/2/assets/component-facetsb815.css	(from https://vaperrzone.myshopify.com/collections/all)
00:40:06	20927/20927	---MCZ	200	added ('OK')	text/css	date:Thu,%2022%20Aug%202024%2020:32:29%20GMT	https://vaperrzone.myshopify.com/cdn/shop/t/2/assets/component-facets.css?v=150625133492632618911724356542	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/t/2/assets/component-facetsb815.css	(from https://vaperrzone.myshopify.com/collections/all)
00:40:06	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2022:40:06%20GMT	http://vaperrzone.myshopify.com/cdn/shop/t/2/assets/facets.js?v=42798985796066624181724356543	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/t/2/assets/facetsb0fb.js	(from https://vaperrzone.myshopify.com/collections/all)
00:40:07	10983/10983	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2022%20Aug%202024%2020:32:29%20GMT	https://vaperrzone.myshopify.com/cdn/shop/t/2/assets/facets.js?v=42798985796066624181724356543	C:/Users/Wasap/Desktop/sssssss/vaperrzone.myshopify.com/cdn/shop/t/2/assets/facetsb0fb.js	(from https://vaperrzone.myshopify.com/collections/all)
